SampleID,Az_true,El_true,AzSector,ElSector,Sector,MUSIC_Az,MUSIC_El,GCC_Angle,ILD_dB,RMS_mean,FFT_PeakFreq,SpecEntropyNorm
439,-9.07843840779894,40.6085720652837,Az_-10to0,El_40to50,Az_-10to0_El_40to50,-9,42,40.4451893060917,0.00298915561713901-0.882511162967301i,0.308694984932533+3.0645410861261e-05i,1650.87890625,0.737502901169241
440,-6.36063027430988,40.0065451177722,Az_-10to0,El_40to50,Az_-10to0_El_40to50,-6,42,40.2061784780674,-0.0143844973281673-0.64276026401365i,0.309174850642451-1.19369319099699e-05i,602.9296875,0.741308012759074
441,-4.35244985052918,43.0701237022131,Az_-10to0,El_40to50,Az_-10to0_El_40to50,-4,43,42.9810274432338,-0.00845621110874001-0.452063538779454i,0.309206555743238+0.000217526505073968i,1432.67578125,0.738773069201802
442,-0.716253304069228,43.494067324136,Az_-10to0,El_40to50,Az_-10to0_El_40to50,0,43,43.5091279051208,-0.000670857527507934-0.0621728929361563i,0.31114142329603+0.000145688106650922i,1619.296875,0.737676484520538
443,-1.26181199853841,44.2170336923333,Az_-10to0,El_40to50,Az_-10to0_El_40to50,-1,43,44.212058159619,0.00510161937180685-0.103020010158634i,0.31866153496604-1.71381143659055e-05i,470.859375,0.746750841096832
444,-7.60036184050596,43.3753573875521,Az_-10to0,El_40to50,Az_-10to0_El_40to50,-7,43,43.3027084898676,0.0171453941058551-0.694647199805428i,0.318609373350971+0.000139947271868977i,1751.3671875,0.74246221157574
445,-2.78875979625892,43.1931904686933,Az_-10to0,El_40to50,Az_-10to0_El_40to50,-2,42,43.1144079830848,0.0243201492522798-0.253014307589862i,0.310082851593055+0.000447511839890703i,1016.3671875,0.739767238000285
446,-4.91729510090693,42.5808444527464,Az_-10to0,El_40to50,Az_-10to0_El_40to50,-6,42,42.657450878382,-0.000864058365217903-0.429783531965843i,0.319720266176604-0.000256086291066163i,542.63671875,0.739153377629072
447,-4.85924443085238,42.7657454540363,Az_-10to0,El_40to50,Az_-10to0_El_40to50,-6,44,42.7763778080333,0.018929670384508-0.527684679356541i,0.31229042795262-0.000166551983338835i,1501.58203125,0.736693978295583
448,-3.67541206922282,41.2934974832011,Az_-10to0,El_40to50,Az_-10to0_El_40to50,-2,42,41.3008596172459,0.00213768444512073-0.389479341039849i,0.31298282142414-0.000445573862104667i,2517.94921875,0.742676304948055
449,9.6241933014435,7.28506912165456,Az_0to10,El_0to10,Az_0to10_El_0to10,9,-0,7.29780712107874,-0.0356960718115725+1.3148700639751i,0.294495806728135+0.000185172094868919i,1487.2265625,0.74052236926216
450,4.15147772508635,5.41690760443045,Az_0to10,El_0to10,Az_0to10_El_0to10,5,-0,5.51896590967171,-1.11703238193574e-06+0.558668147498601i,0.300619198782621+8.42427367042237e-05i,775.1953125,0.739407174230049
451,4.00094091883127,3.10000770358976,Az_0to10,El_0to10,Az_0to10_El_0to10,4,6,3.3365964810008,-0.0257386535144569+0.493872333223998i,0.308254688671538-4.18023680820168e-05i,1039.3359375,0.74050738330572
452,2.29270805492733,7.5769128812398,Az_0to10,El_0to10,Az_0to10_El_0to10,2,11,7.60083498484415,0.00064521679980493+0.264990744862727i,0.306597765591078+0.000206421656381316i,1538.90625,0.739463271007886
453,0.89034538699537,6.10821185702178,Az_0to10,El_0to10,Az_0to10_El_0to10,0,13,5.90024877826639,0.0110905333202201+0.131851504259452i,0.291632635314961-3.03395596868219e-05i,1607.8125,0.740691339210356
454,7.77426263015003,1.99260456716851,Az_0to10,El_0to10,Az_0to10_El_0to10,7,8,2.0816540800686,-0.00860652495479347+1.01227721585092i,0.29821876740663-0.000211400096904228i,1435.546875,0.740375064463397
455,7.95929549390731,5.95456667925714,Az_0to10,El_0to10,Az_0to10_El_0to10,8,8,6.01063296901231,0.00371412687458732+1.17645183158922i,0.284643510685862-4.79502305760909e-05i,2339.94140625,0.740443200697655
456,7.36868885365789,8.42537008805074,Az_0to10,El_0to10,Az_0to10_El_0to10,7,-0,8.31775478362858,0.00131824951963651+0.954136541238896i,0.305360970537079-8.86940830954509e-05i,1909.27734375,0.74103844456294
457,6.60259602080851,5.5243520809239,Az_0to10,El_0to10,Az_0to10_El_0to10,6,-0,5.1628653140628,0.0134592728192874+0.750738633679064i,0.304471065720099+0.000493958718664627i,1145.56640625,0.737991595786151
458,8.69076715608083,1.17728600610433,Az_0to10,El_0to10,Az_0to10_El_0to10,9,-0,1.43121151495829,0.0279031902422364+1.21676803266499i,0.29466654155271-7.33392270287764e-05i,1541.77734375,0.742854070542003
459,8.32996589665674,19.4850140456026,Az_0to10,El_10to20,Az_0to10_El_10to20,8,20,19.5932794519355,-0.00164379889050937+1.20091365099893i,0.28966942687745-0.000163620094050472i,2583.984375,0.741142761480281
460,1.11354812855684,13.9008413389415,Az_0to10,El_10to20,Az_0to10_El_10to20,0,14,13.7212516124435,0.00609614454612394+0.126455499217081i,0.30584555705872+7.13476133557961e-05i,2520.8203125,0.737151363173333
461,6.75525876588961,10.9492850239678,Az_0to10,El_10to20,Az_0to10_El_10to20,6,15,10.9816423843612,-0.000197666827455021+1.02191102077158i,0.295253784900314-4.08098372574744e-05i,2262.421875,0.740590239751718
462,8.88018136328945,19.1792212452137,Az_0to10,El_10to20,Az_0to10_El_10to20,9,17,19.2226273959041,-0.00893348969590856+1.26795969576243i,0.290555230054555+6.61565082552551e-05i,2563.88671875,0.743648157241965
463,7.58859151518914,13.9739140394335,Az_0to10,El_10to20,Az_0to10_El_10to20,7,13,14.0635003120941,0.0140377229224399+1.00882434288469i,0.297436347948099+5.86696608978615e-05i,898.65234375,0.740895783651484
464,5.22313570132984,11.4660161148165,Az_0to10,El_10to20,Az_0to10_El_10to20,6,11,11.4393418840952,0.00094149600697148+0.652293708305317i,0.295417422385286+1.17528295096349e-05i,1584.84375,0.740311445561868
465,5.69391862839467,15.5691780668615,Az_0to10,El_10to20,Az_0to10_El_10to20,5,19,15.2457460839737,-0.0149931450567247+0.749275090617181i,0.30745693023339+0.000222567308987905i,801.03515625,0.742823148136499
466,3.15035497298416,18.9421147995562,Az_0to10,El_10to20,Az_0to10_El_10to20,3,18,18.9254021755213,0.00237873513081798+0.434284461800467i,0.287422252665857-3.97231415146804e-05i,1300.60546875,0.739916748749384
467,1.87959321963717,15.0546421074653,Az_0to10,El_10to20,Az_0to10_El_10to20,0,14,14.9544674605685,0.00142228096548294+0.18178310114717i,0.307898081262534+8.84097353831027e-05i,602.9296875,0.738977540085461
468,8.86065601047047,16.3129744574051,Az_0to10,El_10to20,Az_0to10_El_10to20,8,17,16.3310466290828,0.0200212331353513+1.25203684676449i,0.289363120236289+0.000225483931975173i,938.84765625,0.739817701328935
469,6.54323949514313,25.3896909282462,Az_0to10,El_20to30,Az_0to10_El_20to30,7,26,25.4541977923167,0.00396430740772424+0.857308093659243i,0.300385577530045+4.1521440617108e-06i,2115.99609375,0.741442139150746
470,1.84895770750936,28.7311467966986,Az_0to10,El_20to30,Az_0to10_El_20to30,2,30,28.7051246761961,-0.00649316144463453+0.197136359104573i,0.314095101126432+0.000151574582691005i,1383.8671875,0.737236480541635
471,8.91527854334952,21.9747378986115,Az_0to10,El_20to30,Az_0to10_El_20to30,9,22,22.1081540798763,0.0102967662157591+1.06184168278626i,0.31124983213519+6.84950461335571e-05i,1145.56640625,0.74175330681073
472,7.51700454046081,26.2035081042946,Az_0to10,El_20to30,Az_0to10_El_20to30,8,25,26.2641667045332,-0.0172101637190432+1.04223853351266i,0.298343417637555+1.68850521695338e-05i,551.25,0.737226642723343
473,5.77569966020886,23.5524653025492,Az_0to10,El_20to30,Az_0to10_El_20to30,6,23,23.7615523176082,0.000896408350646767+0.772987361887886i,0.306947842318766-0.00014951409271681i,907.265625,0.740770816480651
474,3.72265504632809,20.5769823568171,Az_0to10,El_20to30,Az_0to10_El_20to30,3,19,20.4456180251029,0.0110779542932566+0.443461816835252i,0.306396607219752+0.000103823443986215i,1645.13671875,0.737582968836282
475,0.731963709092135,24.0944882397611,Az_0to10,El_20to30,Az_0to10_El_20to30,0,22,24.3980607452735,0.0168751659786426+0.120905907686446i,0.292000233644262-0.000147833928378908i,602.9296875,0.739141718669601
476,3.16312249657446,24.0025121858842,Az_0to10,El_20to30,Az_0to10_El_20to30,4,24,23.704947209008,0.00358342940046226+0.383072552521408i,0.297189409037206+0.000271068222927336i,674.70703125,0.740064291993208
477,7.25191843811976,24.5997748765834,Az_0to10,El_20to30,Az_0to10_El_20to30,9,26,24.7921985409523,-0.00751746939449048+0.855201970747024i,0.305910011295584+7.97995288895209e-05i,2449.04296875,0.741270696584312
478,9.61123350975462,29.6860622832458,Az_0to10,El_20to30,Az_0to10_El_20to30,11,29,29.6287088818626,-0.00515653645493055+0.936683321569899i,0.309932894531953+0.000274528900728484i,1607.8125,0.740294734303616
479,4.20375113513607,37.0567428445448,Az_0to10,El_30to40,Az_0to10_El_30to40,5,36,37.0351040903546,0.0101284671348469+0.374233589980234i,0.31190645989924+0.000319011307686818i,792.421875,0.740318259284666
480,9.85387033306216,37.1233094778757,Az_0to10,El_30to40,Az_0to10_El_30to40,9,37,37.2122753376576,-0.00402876951294295+0.845766942694755i,0.315679452628022+5.86299808556373e-05i,1418.3203125,0.74226408023831
481,1.48252028289309,32.3163462296425,Az_0to10,El_30to40,Az_0to10_El_30to40,2,34,32.5354533999924,-0.0180926189393649+0.148928986051673i,0.315344747681491+1.84936975998924e-05i,1306.34765625,0.7395741806181
482,5.25787568097249,31.5986902965972,Az_0to10,El_30to40,Az_0to10_El_30to40,5,32,31.6729112655797,0.00670999188077506+0.481324719173851i,0.31467786919196-0.000114997992561549i,2153.3203125,0.74191495029521
483,8.87550154390895,33.6730295111214,Az_0to10,El_30to40,Az_0to10_El_30to40,9,34,33.5546733278069,0.00726400724156022+1.08830702210018i,0.299521234852439-2.17094584628458e-05i,2311.23046875,0.740338015589665
484,1.43918404571882,38.1385547597833,Az_0to10,El_30to40,Az_0to10_El_30to40,1,38,38.0787092165504,-0.00887180298286783+0.186285552661926i,0.296032162282353+8.33234595331092e-05i,531.15234375,0.737325003974903
485,5.93425699889579,39.0274409981406,Az_0to10,El_30to40,Az_0to10_El_30to40,6,40,39.1150777873598,0.00853751566695055+0.655890277285154i,0.303661962959359-0.000244312481286788i,918.75,0.740981294387514
486,5.79435842330571,36.6001448360648,Az_0to10,El_30to40,Az_0to10_El_30to40,5,37,36.4949767268246,0.0142961810628407+0.661832284720743i,0.311026574282447-4.35893037064872e-05i,2104.51171875,0.73822136908072
487,8.97509277875349,34.5158954125226,Az_0to10,El_30to40,Az_0to10_El_30to40,9,33,34.4702179171966,-0.00176297199675754+0.94019154332212i,0.311788686858457+2.32463640050355e-05i,1504.453125,0.742048567767388
488,0.684288500278659,39.3570690517124,Az_0to10,El_30to40,Az_0to10_El_30to40,1,40,39.4357610108533,0.00941661257900571+0.0760068586026296i,0.296594059736213-0.000239010093372644i,1234.5703125,0.736958522070127
489,0.788293548468861,44.4200179555125,Az_0to10,El_40to50,Az_0to10_El_40to50,1,43,44.5595616008319,0.0104281819440985+0.112051306199091i,0.309783267610423-0.000213170354756594i,2371.5234375,0.739566019652697
490,9.90818653588766,44.3902147069334,Az_0to10,El_40to50,Az_0to10_El_40to50,10,44,44.434705908744,0.0140264683055649+0.7898218855671i,0.322639255368432+0.000194493450664447i,927.36328125,0.740546951166864
491,0.56945333559667,41.4909958564056,Az_0to10,El_40to50,Az_0to10_El_40to50,0,42,41.4564047813795,-0.0147725153004414+0.0461395978667986i,0.317272452820611-3.80993263558553e-05i,1403.96484375,0.740605768514643
492,8.6755140944332,42.93337450511,Az_0to10,El_40to50,Az_0to10_El_40to50,9,43,42.8584354965041,0.00507574156445549+0.800029869157468i,0.32375988960846+1.1970328795699e-05i,1013.49609375,0.739968757097509
493,8.48392776968945,41.1582872470034,Az_0to10,El_40to50,Az_0to10_El_40to50,9,41,41.0452514101862,-0.000119841502549182+0.8995220046196i,0.313394803681707+8.42922303528511e-05i,1728.3984375,0.73957992112646
494,5.91746031316715,44.0652489480302,Az_0to10,El_40to50,Az_0to10_El_40to50,6,44,44.1382230208574,0.0021115205614974+0.646308634744661i,0.299022720227956+0.000130902062330039i,2357.16796875,0.740644061200275
495,1.72935448343895,40.6252773896372,Az_0to10,El_40to50,Az_0to10_El_40to50,1,42,40.6834505860879,-0.0198341561889684+0.18078753722374i,0.305027276064459+0.00011126679283131i,628.76953125,0.739744720509471
496,3.06790557437697,42.4001895514075,Az_0to10,El_40to50,Az_0to10_El_40to50,3,43,42.4707988297776,-0.00181841691418159+0.325036009719404i,0.306450311683813+0.000113224469826204i,1068.046875,0.739570105825352
497,5.52031318387297,41.4995843372828,Az_0to10,El_40to50,Az_0to10_El_40to50,6,42,41.5826963664674,0.000543529974814816+0.470864053062448i,0.321012378853311-3.62493852359529e-05i,956.07421875,0.742405352931259
498,9.14643623757173,40.2882324677124,Az_0to10,El_40to50,Az_0to10_El_40to50,9,40,40.5202411030297,0.00949264132687591+0.926695852011056i,0.310918239137712+3.87055828100953e-05i,1696.81640625,0.73772412752486
499,13.1576103962617,0.433291805845161,Az_10to20,El_0to10,Az_10to20_El_0to10,14,-0,0.606848164088509,-0.00163524440047403+1.63379765367747i,0.305450845243881+0.000450195684152509i,424.921875,0.742086951000553
500,13.2928719320663,4.54957310299072,Az_10to20,El_0to10,Az_10to20_El_0to10,13,-0,4.26221622935474,0.0185429194171883+1.76739110653906i,0.301053828406643+0.000239677417041458i,1817.40234375,0.737600954439563
501,18.640495805542,2.12379782826751,Az_10to20,El_0to10,Az_10to20_El_0to10,18,-0,2.06533394206636,0.02397203907118+1.98899364666646i,0.308571792520874-6.01927768912464e-05i,1989.66796875,0.74022148898148
502,10.8963906999958,0.787972549759584,Az_10to20,El_0to10,Az_10to20_El_0to10,10,-0,0.614211565051223,0.00493474100137157+1.68961566884699i,0.280245114655107-1.10603263059339e-06i,935.9765625,0.738716498042656
503,14.2581903376463,2.76042735340223,Az_10to20,El_0to10,Az_10to20_El_0to10,14,-0,2.71860021260565,0.0201793926956776+2.07204809251555i,0.300961474619157-3.24845896156126e-05i,1656.62109375,0.737476163626555
504,17.6350418207716,8.49739036441384,Az_10to20,El_0to10,Az_10to20_El_0to10,19,13,8.40344161591733,0.0248528148319254+1.89857873972403i,0.307806864202472+7.82834856202994e-05i,1378.125,0.740694105640379
505,15.2831159122228,3.95901433219198,Az_10to20,El_0to10,Az_10to20_El_0to10,16,-0,4.00255226808682,-0.0344786190051291+1.84310873696765i,0.301014529388785-5.49435972222803e-05i,1745.625,0.738469504935884
506,12.2124905866248,5.70613533727979,Az_10to20,El_0to10,Az_10to20_El_0to10,13,4,5.74636109219204,0.000959289727094541+1.35085607467904i,0.311135046056992-0.000173787066429003i,1869.08203125,0.739896832015444
507,17.4352969376927,2.14621930139154,Az_10to20,El_0to10,Az_10to20_El_0to10,18,-0,2.59027787220357,0.018526015801204+2.13133275712912i,0.305457639004897-0.000154961780540204i,1648.0078125,0.739437653069007
508,17.7462737205533,0.827956981176208,Az_10to20,El_0to10,Az_10to20_El_0to10,17,4,0.80556333744149,-0.0229735232499936+2.26605797985557i,0.297783471068706-3.0914965578898e-05i,1223.0859375,0.741872787944721
509,11.4781493566074,15.8575881738215,Az_10to20,El_10to20,Az_10to20_El_10to20,12,16,15.8536625693433,-0.00837039311763116+1.65718973405102i,0.279819825451291+0.00010347066144735i,482.34375,0.741784127065195
510,14.8929412512848,18.6474150649599,Az_10to20,El_10to20,Az_10to20_El_10to20,15,18,18.635314685551,0.00400421690897952+1.59442109719446i,0.3063456094364-2.78297567882953e-05i,1053.69140625,0.741413818743669
511,14.7267796433015,12.9679135752302,Az_10to20,El_10to20,Az_10to20_El_10to20,14,10,13.0032300834725,0.00186686621980574+1.92525274583652i,0.298913315534376+3.69743994197112e-05i,2675.859375,0.738579099682218
512,18.052150954182,16.6514142269186,Az_10to20,El_10to20,Az_10to20_El_10to20,18,17,16.8055221666555,-0.00141421345319816+2.16322443116439i,0.313177476801759+0.000153559051262294i,2061.4453125,0.740003183927392
513,16.7884160029231,19.2529848695663,Az_10to20,El_10to20,Az_10to20_El_10to20,17,15,19.1922213518364,-0.0269662630038804+2.26685991674435i,0.289497413615474+0.000141878542494461i,1246.0546875,0.739080321962025
514,19.3277372195117,10.2936570021991,Az_10to20,El_10to20,Az_10to20_El_10to20,19,14,10.2390756982133,0.00163129944818736+2.48455530321273i,0.301916839148789+3.40855644805176e-05i,1963.828125,0.74046852293909
515,16.9316305751692,18.096264052163,Az_10to20,El_10to20,Az_10to20_El_10to20,16,20,18.0342583367402,-0.0086524464812348+1.63339196420036i,0.319311194307622+1.55286571987545e-05i,694.8046875,0.738532384445843
516,11.9137704121987,14.5602859706494,Az_10to20,El_10to20,Az_10to20_El_10to20,12,15,14.2473539789499,-0.0168442030936406+1.68900609976912i,0.28788120666229+5.31674543860702e-05i,729.2578125,0.736325653315297
517,11.3042428768236,13.0467029720243,Az_10to20,El_10to20,Az_10to20_El_10to20,11,13,13.2252909927798,-0.0265366984366957+1.36270194426618i,0.301496549434651+8.07188759155281e-05i,1475.7421875,0.739629877407449
518,17.2356389230112,10.8467362192782,Az_10to20,El_10to20,Az_10to20_El_10to20,16,12,10.9777231506815,0.0268699436948884+2.22718722145717i,0.311523648764168+0.000135399648071431i,1986.796875,0.73691830717249
519,10.7789179976419,25.5242868475175,Az_10to20,El_20to30,Az_10to20_El_20to30,11,26,25.5454762922294,5.32112289843123e-05+1.39391522554121i,0.292332105950762-6.32390830670494e-05i,1492.96875,0.739912486041766
520,10.5221722381161,23.3435532594084,Az_10to20,El_20to30,Az_10to20_El_20to30,9,24,23.3066453339582,0.00344432174658799+0.996030365495656i,0.319896488061959-0.000145321679611905i,1177.1484375,0.741423489203118
521,19.661495345801,22.1171252043065,Az_10to20,El_20to30,Az_10to20_El_20to30,20,20,22.2893122258175,-0.0103067870801849+2.18291535985072i,0.303910890600592+0.000471445417860542i,1940.859375,0.740472719423935
522,13.3564634184805,21.9620331497871,Az_10to20,El_20to30,Az_10to20_El_20to30,13,22,21.9393204372257,-0.00594345982721439+1.5973950329657i,0.305629835281311-9.93551607228714e-05i,1759.98046875,0.742039203820749
523,10.1939804444647,24.775184564319,Az_10to20,El_20to30,Az_10to20_El_20to30,11,23,24.6734181559673,-0.0227270828970649+1.18903041873609i,0.310438469453455+7.15600154947808e-05i,769.453125,0.742456254777077
524,15.5282401798071,27.6671556993367,Az_10to20,El_20to30,Az_10to20_El_20to30,14,24,27.8586205881221,-0.00924901214208176+1.87276682644061i,0.296595736081223-0.000207254399246605i,2294.00390625,0.740502891918475
525,17.3803128450699,29.9352958732032,Az_10to20,El_20to30,Az_10to20_El_20to30,17,30,29.7842177185517,-0.00915052318126631+1.88427524456061i,0.304101430724931-6.72876021166301e-05i,1920.76171875,0.740225847203038
526,14.3488993505621,20.5496875875132,Az_10to20,El_20to30,Az_10to20_El_20to30,14,19,20.4916535168175,-0.00642425420881972+1.48788296877967i,0.31466243186638+0.000190971371302633i,1426.93359375,0.741300329156743
527,19.9478078004054,27.8976777601142,Az_10to20,El_20to30,Az_10to20_El_20to30,19,28,27.9148684834109,0.00119660075903384+1.8449144523306i,0.30898043458252+6.35116693617592e-05i,2388.75,0.741018009323798
528,13.0850463776299,27.2122603397882,Az_10to20,El_20to30,Az_10to20_El_20to30,13,29,27.4210913276626,-0.00562170034749271+1.71182851079971i,0.293165124183146-9.05397878513819e-07i,1139.82421875,0.740876124839138
529,14.8168269113118,37.9625584143903,Az_10to20,El_30to40,Az_10to20_El_30to40,15,38,38.0286035739086,0.00493452879289393+1.37600772078356i,0.317104458522118-3.92937306855426e-05i,901.5234375,0.740245958914731
530,18.0423758262097,34.2553563843064,Az_10to20,El_30to40,Az_10to20_El_30to40,18,34,34.1023093725603,0.00399129292383004+1.52770542625553i,0.325236623605078-2.90600307258256e-06i,1340.80078125,0.736085189281238
531,15.0305507502607,36.3564401419443,Az_10to20,El_30to40,Az_10to20_El_30to40,15,35,36.4065659625315,-0.00786640511111543+1.70829533802064i,0.305981198035308-1.47544880928774e-05i,525.41015625,0.737374597297772
532,11.2019082639672,39.9818094124245,Az_10to20,El_30to40,Az_10to20_El_30to40,11,39,39.9179562139092,-0.0151749030980937+1.16206881117761i,0.313085798000945+4.62517752660499e-05i,712.03125,0.741082395962425
533,12.6349640722814,36.1147816798889,Az_10to20,El_30to40,Az_10to20_El_30to40,13,36,36.0338107897381,-0.0131666339763598+1.45669427754752i,0.312589407593763-2.97509106487251e-05i,2173.41796875,0.737764833048515
534,16.4794240686547,32.1119624216104,Az_10to20,El_30to40,Az_10to20_El_30to40,17,33,31.8020343233274,9.83226430967218e-05+1.43716101612724i,0.317355736154828-2.07655447103453e-05i,2446.171875,0.741867884752329
535,16.6641211499006,37.2694754693705,Az_10to20,El_30to40,Az_10to20_El_30to40,17,36,37.1795558533894,0.0323493178405071+1.92402190598282i,0.303713080533745+0.000191250680935229i,1768.59375,0.742455040344972
536,13.92117225173,36.2146664157401,Az_10to20,El_30to40,Az_10to20_El_30to40,15,32,35.9593384873371,0.00649053549953268+1.34947625107328i,0.31262958495243+0.000112304659865465i,737.87109375,0.739627997072775
537,17.7677884355944,30.5687252747218,Az_10to20,El_30to40,Az_10to20_El_30to40,19,30,30.4343617833297,0.000533194555138162+1.58479256316956i,0.30792619919434-3.45613378616022e-05i,1955.21484375,0.736691844360517
538,13.2916556252073,38.5033921416968,Az_10to20,El_30to40,Az_10to20_El_30to40,13,41,38.3293074275069,0.0211304874477351+1.29704868979551i,0.31644576449658-0.000251790462108735i,2233.7109375,0.743837071558057
539,10.1467241219406,43.9383239854682,Az_10to20,El_40to50,Az_10to20_El_40to50,10,44,43.7144114889652,-0.0014949256121154+1.06441543449836i,0.307079060953092+9.1325513005211e-06i,1513.06640625,0.732589892616534
540,17.8241683455107,44.6722631536879,Az_10to20,El_40to50,Az_10to20_El_40to50,18,44,44.8535036219582,0.00813207587787371+1.76905128416202i,0.309990051544867+0.000283558015236107i,2489.23828125,0.738122902430262
541,10.6101118642121,44.7379160065111,Az_10to20,El_40to50,Az_10to20_El_40to50,10,44,45.034327208715,-0.0344697580269875+0.917926083980614i,0.312176189242195-3.8858308510463e-05i,1191.50390625,0.74214863399941
542,17.6115149912132,45.1913946105458,Az_10to20,El_40to50,Az_10to20_El_40to50,18,44,44.865210850805,-0.00720049138718608+1.82558865642282i,0.307335705143391-0.000273455922771448i,2227.96875,0.73833087558287
543,14.9071135461193,45.2024162851752,Az_10to20,El_40to50,Az_10to20_El_40to50,18,44,45.3603730021125,0.010905343461832+1.12350013612876i,0.318268387804704-0.000112706768715444i,1085.2734375,0.742241322375689
544,19.1039714403079,43.4103288846175,Az_10to20,El_40to50,Az_10to20_El_40to50,20,43,43.4620300960449,0.0067132916995202+1.71874997160584i,0.318487447484341-6.61147101846359e-05i,1513.06640625,0.74262506174516
545,18.4952557346358,43.3629998969074,Az_10to20,El_40to50,Az_10to20_El_40to50,16,43,43.2489748059261,0.000490969757815795+1.39788351571976i,0.31790898539253+0.000288674463459194i,534.0234375,0.733904253587892
546,11.5300812035028,43.424307840746,Az_10to20,El_40to50,Az_10to20_El_40to50,13,44,43.3374918707442,-0.0023305882565797+1.22120271696551i,0.307516561866665+0.000185014634410695i,1894.921875,0.739133376412963
547,13.9618381275038,40.8097154744738,Az_10to20,El_40to50,Az_10to20_El_40to50,14,41,40.7849436042398,-0.022714881393074+1.23927961074586i,0.32086052695359-3.8177696715623e-05i,1165.6640625,0.739390644682046
548,10.487170178364,43.8405857958618,Az_10to20,El_40to50,Az_10to20_El_40to50,8,42,43.8182274225204,0.00968587727341802+1.05194334756311i,0.316105348848327+0.000684987257411118i,1636.5234375,0.741659784872611
549,24.4116924408348,7.60745057951037,Az_20to30,El_0to10,Az_20to30_El_0to10,25,2,7.64405485849669,-0.0055677246595822+2.99990968392789i,0.301477557718908-8.11024537845512e-05i,1191.50390625,0.738350608731453
550,24.4432817827223,6.31910010573746,Az_20to30,El_0to10,Az_20to30_El_0to10,25,7,6.28098079574855,0.00281775299611476+3.5516246655612i,0.292783226695123+9.0120516561553e-05i,1174.27734375,0.738921871115053
551,20.6720159837056,5.84012340988229,Az_20to30,El_0to10,Az_20to30_El_0to10,21,4,5.83690926404023,-0.00983150808622569+2.61601556882953i,0.300009920174863-2.73313951442561e-06i,562.734375,0.740050583268063
552,29.1242180973398,1.40816909347451,Az_20to30,El_0to10,Az_20to30_El_0to10,29,9,1.47162636452806,0.000731709643921383+3.24563009449669i,0.310953068468189-3.81507834103876e-05i,2767.734375,0.741697322272004
553,25.9607142272931,4.15379012528811,Az_20to30,El_0to10,Az_20to30_El_0to10,25,7,4.10260350302983,0.0117197350735675+3.19124992423613i,0.301503229883101+2.45218930353744e-05i,1113.984375,0.741221618903949
554,23.7823831743297,2.0047066572633,Az_20to30,El_0to10,Az_20to30_El_0to10,24,-0,1.88196427541071,0.0109959987730064+2.95808886027334i,0.30233679848317+0.000181059919068846i,536.89453125,0.738927292316149
555,24.9993313830313,8.8190970475232,Az_20to30,El_0to10,Az_20to30_El_0to10,26,9,8.78097936401366,-0.0115771968558118+3.11825097810355i,0.305957090680079+0.000304995508458292i,1111.11328125,0.738684939739913
556,25.5853708091698,9.28556055133503,Az_20to30,El_0to10,Az_20to30_El_0to10,26,8,9.30719749674185,0.00184808493725365+2.64963188791496i,0.30778630511824-0.000146254626479773i,700.546875,0.740424499794759
557,25.468328488253,0.0630037370553493,Az_20to30,El_0to10,Az_20to30_El_0to10,25,-0,0.0449769272831158,0.014571709964187+2.67728586146299i,0.317228915439479-4.39635434657682e-05i,1670.9765625,0.741179951545218
558,27.8718659774739,0.875494045741301,Az_20to30,El_0to10,Az_20to30_El_0to10,27,-0,1.05800466218091,-0.000763383604134853+3.60367779637344i,0.29437011803865+0.000170175020661804i,1782.94921875,0.742416246539287
559,24.958818663901,11.3088382369104,Az_20to30,El_10to20,Az_20to30_El_10to20,25,17,11.3726693678506,0.00819219202410324+3.42748957407668i,0.300675655916364-9.92498714638204e-05i,2428.9453125,0.738462621831094
560,24.6621001970933,12.4064268153194,Az_20to30,El_10to20,Az_20to30_El_10to20,25,12,12.4573377249292,-0.0112989439836336+3.36413779815163i,0.291301685760473-6.81715972072443e-05i,1541.77734375,0.739261825210725
561,25.6749385334282,13.2276234875216,Az_20to30,El_10to20,Az_20to30_El_10to20,26,14,13.0315084095602,0.00705525277261126+2.98933872385923i,0.296011491983561-2.61980171276099e-05i,482.34375,0.74614837876469
562,26.4480706140573,10.5055963374487,Az_20to30,El_10to20,Az_20to30_El_10to20,26,9,10.6771687526422,-0.034570669269959+2.7411903273351i,0.311748483411362-0.000416008841460787i,2268.1640625,0.738821272953734
563,29.5933193669443,17.3988723777478,Az_20to30,El_10to20,Az_20to30_El_10to20,30,17,17.3794441266796,-0.00548113771693642+3.16842438144497i,0.313116460901764+2.92651563154177e-05i,1274.765625,0.741062861629893
564,24.5334030842149,10.0479398690525,Az_20to30,El_10to20,Az_20to30_El_10to20,24,12,9.97051875753164,0.00727867044788901+3.33605723388188i,0.288098718637433+2.62034067391587e-05i,1389.609375,0.741570613345648
565,26.9483581006156,18.1941251132284,Az_20to30,El_10to20,Az_20to30_El_10to20,27,17,18.163440445828,0.00289436406542271+3.67681073684465i,0.29273430010806+0.000105423893923012i,453.6328125,0.740882327754643
566,27.0828224184315,12.0916364018602,Az_20to30,El_10to20,Az_20to30_El_10to20,27,13,12.0641032581995,0.00562120173372865+3.44010892666848i,0.293475448107884+0.000150822744339691i,938.84765625,0.737657572238434
